texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad
"¿Cómo no enamorarse de la arquitectura del tapatío #LuisBarragán? 💛 
Visita @casaitesoclavigero. 👌
📸: @jaimepastranaa","como no enamorarse de la arquitectura del tapatio luis barra g n  
visita",enamorar él arquitectura tapatio luis barra visitar,4,él,GUADALAJARA_CORPUS_LIMPIO
"Así también se ven unas vacaciones en #Guadalajara. 🏙☀️
Después de turistear un descanso es ideal. 👌
Relájate en lugares como @casahabita. 
📸: @nidiahdez","asi tambien se ven unas vacaciones en guadalajara 
despues de turistear un descanso es ideal 
relajate en lugares como",ver vacación guadalajara turistear descanso ideal relajatar lugar,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Sabías que en el Centro de #Guadalajara hay túneles subterráneos que conectan diferentes lugares? 😮
Se construyeron entre los siglos XVIII y XIX con diferentes funciones, conectando lugares de suma importancia para la ciudad que ahora son históricos en la #PerlaTapatía. 🏛🤓 
Estos túneles no están abiertos al público debido a sus condiciones por al paso del tiempo, pero te dejamos el dato de algunos que, según la leyenda urbana, se conectaban. 👇
- Catedral de Guadalajara
- Hospicio Cabañas
- Palacio de Gobierno de Jalisco
- Panteón de Belén
- Teatro Degollado

¿Sabes qué otro lugar se conectaba a través de estos túneles? 🤔","sabias que en el centro de guadalajara hay tuneles subterraneos que conectan diferentes lugares 
se construyeron entre los siglos xviii y xix con diferentes funciones conectando lugares de suma importancia para la ciudad que ahora son historicos en la perla tap at a  
estos tuneles no estan abiertos al publico debido a sus condiciones por al paso del tiempo pero te dejamos el dato de algunos que segun la leyenda urbana se conectaban 
 catedral de guadalajara
 hospicio cabanas
 palacio de gobierno de jalisco
 panteon de belen
 teatro degollado

sabes que otro lugar se conectaba a traves de estos tuneles",sabio centro subterraneo construir siglo xviii xix función sumo importancia ciudad historico perla tap abierto publico condición paso tiempo dejar dato leyenda urbano catedral guadalajara hospicio cabana palacio gobierno jalisco panteon belen teatro degollado lugar conectar traves tunel,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Descubre los #Guachimontones y un poco más en #Teuchitlán. 🛣🚗
A una hora de #Guadalajara se encuentra el municipio de Teuchitlán, un lugar visitado especialmente por su zona arqueológica y Centro Interpretativo Guachimontones ""Phil Weigand"", que en esta época del año comienza a ponerse verde por la temporada de lluvias. 🌳 No olvides llevar bloqueador solar, agua y algo para cubrirte del sol. ☀️
Después de conocer los místicos Guachimontones, no pierdas la oportunidad de bajar a conocer el pueblo y enamorarte de su plaza principal, aprovechar para comer algo local y probar las tradicionales gorditas de horno de la #RegiónDelPaisajeAgavero.","descubre los gua c him on tones y un poco mas en te uchi tl n 
a una hora de guadalajara se encuentra el municipio de teuchitlan un lugar visitado especialmente por su zona arqueologica y centro interpretativo guachimontones phil weigand que en esta epoca del ano comienza a ponerse verde por la temporada de lluvias  no olvides llevar bloqueador solar agua y algo para cubrirte del sol 
despues de conocer los misticos guachimontones no pierdas la oportunidad de bajar a conocer el pueblo y enamorarte de su plaza principal aprovechar para comer algo local y probar las tradicionales gorditas de horno de la regi ndel paisa jea gave ro",descubrir gua him tón uchi hora guadalajara municipio teuchitlan lugar visitado especialmente zona arqueologico centro interpretativo guachimontones phil weigand epoca ano comenzar poner él verde temporada lluvia olvidser bloqueador solar agua cubrirte sol mistico guachimontón pierdar oportunidad bajar pueblo enamorarte plaza principal aprovechar comer local probar tradicional gordita horno regi ndel paisa jea gave,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Visitar la #RegiónDelPaisajeAgavero siempre es una buena idea ☝️ para escaparse el fin de semana de la ciudad. 🚗🏙
📸: @soyancruz",visitar la regi ndel paisa jea gave ro siempre es una buena idea  para escaparse el fin de semana de la ciudad,visitar regi ndel paisa jea gave idea escapar él semana ciudad,4,él,GUADALAJARA_CORPUS_LIMPIO
"¿Conoces el interior del #TeatroDegollado? 🏛✨
La @filarmonicadejalisco está de regreso con su segunda temporada, ¡aprovecha para presenciar uno de sus conciertos en este lugar! 🎼🎻
📸: @luisarmandrake","conoces el interior del teatro de goll a do 
la  esta de regreso con su segunda temporada aprovecha para presenciar uno de sus conciertos en este lugar",conocer interior teatro goll regreso temporada aprovechar presenciar concierto lugar,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Fragmento del tradicional Templo Santuario en un día lluvioso. ☁️
¿Qué cafecito de #GuadalajaraCentro se te antoja visitar con este clima? ☕️🌧
📸: @emmanuelmtzglez","fragmento del tradicional templo santuario en un dia lluvioso 
que cafecito de guadalajara centro se te antoja visitar con este clima",fragmento tradicional templo santuario lluvioso cafecitir guadalajara centro antojar visitar clima,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Has visitado la #Biblioteca Central Estatal de Jalisco?🤓📚
Este lugar se encuentra en #GuadalajaraCentro y antiguamente funcionó como monasterio, se convirtió en biblioteca en 1981 y fue restaurado hace un par de años. ✨
📸: @whyvisitgdl","has visitado la bib li otec a central estatal de jalisco
este lugar se encuentra en guadalajara centro y antiguamente funciono como monasterio se convirtio en biblioteca en 1981 y fue restaurado hace un par de anos",visitar bib otec central estatal jalisco lugar guadalajara centro antiguamente funcionar monasterio convirtio biblioteca restaurar par ano,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Qué lugares de #TlaquepaqueCentro reconoces desde las alturas? 🤓
📸: @huginhophoto",que lugares de t la que pa que centro reconoces desde las alturas,lugar centro reconocer altura,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Esta vista del #TemploExpiatorioGDL al anochecer se aprecia desde el #AndadorEscorza. 😉 
📸: @marangg_",esta vista del temp lo exp i a to rio gdl al anochecer se aprecia desde el and adores co rza,vista temp exp rio gdl anochecer apreciar and ador rza,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"🖼🏳️‍🌈 ¿Aún no sabes qué hacer este fin de semana? Te recomendamos darte una vuelta por la expo “Paraíso y Siete” ✨  ubicado en el Ex-Convento del Carmen; celebremos juntos el mes de orgullo.

Gracias a 📷 @whyvisitgdl por las fotografías.","aun no sabes que hacer este fin de semana te recomendamos darte una vuelta por la expo paraiso y siete   ubicado en el exconvento del carmen celebremos juntos el mes de orgullo

gracias a   por las fotografias",semana recomendar darte vuelta expo paraiso ubicado exconvento carmen celeber junto mes orgullo gracias fotografia,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿En qué #CentroHistórico de la Zona Metropolitana de #Guadalajara está este edificio? 🤔
- Guadalajara
- Zapopan
- Tlaquepaque
- Tonalá","en que centro hist rico de la zona metropolitana de guadalajara esta este edificio 
 guadalajara
 zapopan
 tlaquepaque
 tonala",centro hist rico zona metropolitano edificio guadalajara zapopan tlaquepaque tonala,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"#Guadalajara fue la segunda ciudad de México, después de la CDMX, en promover la diversidad y la inclusión por parte de las comunidades LGBT de la época.
En la #PerlaTapatía todas las personas son bienvenidas.","guadalajara fue la segunda ciudad de mexico despues de la cdmx en promover la diversidad y la inclusion por parte de las comunidades lgbt de la epoca
en la perla tap at a todas las personas son bienvenidas",guadalajara ciudad mexico cdmx promover diversidad inclusion comunidad lgbt epoca perla tap persona bienvenir,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
@casaitesoclavigero es una de las joyas arquitectónicas de #LuisBarragán que encontrarás en la #ColoniaAmericana. 💎✨,es una de las joyas arquitectonicas de luis barra g n que encontraras en la colonia american a,joya arquitectonica luis barra encontrarar colonia american,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En diferentes partes de la ciudad te encontrarás con edificios de increíbles diseños arquitectónicos. 🏙 ¿Cuál es tu favorito? 
📸: @albertohdezmx",en diferentes partes de la ciudad te encontraras con edificios de increibles disenos arquitectonicos  cual es tu favorito,parte ciudad encontrarar edificio increibl diseno arquitectonico favorito,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
En el recorrido desde la #CatedralDeGuadalajara hasta el #MuseoCabañas encontrarás lindos detalles de nuestra ciudad como esta fuente en #PaseoDegollado. 👌,en el recorrido desde la catedral de guadalajara hasta el museo cab a as encontraras lindos detalles de nuestra ciudad como esta fuente en paseo de goll a do,recorrido catedral guadalajara museo cab encontrarar lindo detalle ciudad fuente paseo goll,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Cuando visites #GuadalajaraCentro, no te puede faltar una vuelta por en el quiosco de la #PlazaDeArmas. 😎
📸: @victor_zapata11",cuando visites guadalajara centro no te puede faltar una vuelta por en el quiosco de la plaza de armas,visitser guadalajara centro faltar vuelta quiosco plaza arma,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Dentro del @musa.museodelasartes se encuentra el #Paraninfo, un lugar intervenido por #JoséClementeOrozco para crear estos increíbles murales. ✨🖌
📸: @_villa30_",dentro del museodelasartes se encuentra el paran info un lugar intervenido por jos clemente or oz co para crear estos increibles murales,museodelasart parar info lugar intervenido jos clemente crear increibl mural,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Las fuentes danzarinas frente a la #BasilicaDeZapopan parece que rinden tributo a la Virgen de Zapopan como lo hacen los danzantes durante la peregrinación del 12 de octubre. 👣
📸: @rkosalazar",las fuentes danzarinas frente a la basilica dez a pop an parece que rinden tributo a la virgen de zapopan como lo hacen los danzantes durante la peregrinacion del 12 de octubre,fuente danzarina frente basilica dez pop rendir tributo virgen zapopan danzant peregrinacion octubre,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Cerca de #TemploExpiatorio te encontrarás con @sabrosoveneno_gdl, un lugar para pasar un buen rato con deliciosa comida y su variedad en cerveza artesanal. 🍻🍴👌",cerca de temp lo exp i a to rio te encontraras con  un lugar para pasar un buen rato con deliciosa comida y su variedad en cerveza artesanal,cerca temp exp rio encontrarar lugar pasar rato deliciós comida variedad cerveza artesanal,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"#LaMinerva es un gran referente y emblema de nuestra ciudad con su decoración tapatía. 😍
📸: @auratapatia",la minerva es un gran referente y emblema de nuestra ciudad con su decoracion tapatia,minerva referente emblema ciudad decoracion tapatia,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En el #Pueblo Mágico de #Ajijic encontrarás una bella vista al lago de #Chapala, restaurantes, galerías, tiendas, hermosas calles pintorescas y hasta un #SkatePark junto al malecón. 
📸: @luis.mram","en el pueblo magico de a j iji c encontraras una bella vista al lago de chapa la restaurantes galerias tiendas hermosas calles pintorescas y hasta un skatepark junto al malecon 
 mram",pueblo magico iji encontrarar bello vista lago chapa restaurantes galerias tienda hermoso calle pintoresco skatepark malecon mram,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Viendo esta fotografía, ¿cómo dirías que es el clima de #Guadalajara?
A nosotros se nos antoja algo frío para tomar y disfrutar esta vista. 💛😎
📸: @juanjoaguilera","viendo esta fotografia como dirias que es el clima de guadalajara
a nosotros se nos antoja algo frio para tomar y disfrutar esta vista",ver fotografia diria clima guadalajara antojar frio tomar disfrutar vista,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Hay diferentes formas de conocer una ciudad. 🏙👀
En #Guadalajara tienes la oportunidad de hacerlo en bicicleta gracias al sistema de @mibicipublica y las ciclovías que te permitirán trasladarte por lugares importantes de la Perla Tapatía. 🚲

Aquí te dejamos algunos para explorar este #DíaMundialDeLaBicicleta ❤️ y cualquier día que vengas a visitarnos:
- Arcos Vallarta
- Musa Museo de las Artes y Templo Expiatorio
- Parque Revolución
- Palacio de Gobierno
- Catedral de Guadalajara","hay diferentes formas de conocer una ciudad 
en guadalajara tienes la oportunidad de hacerlo en bicicleta gracias al sistema de  y las ciclovias que te permitiran trasladarte por lugares importantes de la perla tapatia 

aqui te dejamos algunos para explorar este d amun dial de lab icicle ta  y cualquier dia que vengas a visitarnos
 arcos vallarta
 musa museo de las artes y templo expiatorio
 parque revolucion
 palacio de gobierno
 catedral de guadalajara",forma ciudad tener oportunidad bicicleta gracias sistema ciclovia permitirar trasladarte lugar importante perla tapatia dejar explorar amun dial lab icicle vengar visitar yo arco vallarta musa museo art templo expiatorio parque revolucion palacio gobierno catedral guadalajara,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"El @musa.museodelasartes reabrió sus puertas en marzo. 🙌
¿Ya lo visitaste? 😍
📸: @iamcesaraceves","el museodelasartes reabrio sus puertas en marzo 
ya lo visitaste",museodelasart reabrio puerta marzo visitaste,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En la #PerlaTapatía los edificios también tienen su encanto. 🏙✨
¿En qué parte de la Zona Metropolitana de #Guadalajara estará este edificio? 
📸: @aceomar80","en la perla tap at a los edificios tambien tienen su encanto 
en que parte de la zona metropolitana de guadalajara estara este edificio",perla tap encanto zona metropolitano guadalajara estara edificio,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿A qué te recuerda esta torre? Se encuentra en el #MuseoPanteónDeBelén. 🤓
Este mausoleo fue construido por el Arquitecto Manuel Gómez Ibarra, mismo quien levantó las emblemáticas torres amarillas de nuestra #CatedralDeGuadalajara. 💛
📸: @fercortesglez","a que te recuerda esta torre se encuentra en el museo pan te nde bel n 
este mausoleo fue construido por el arquitecto manuel gomez ibarra mismo quien levanto las emblematicas torres amarillas de nuestra catedral de guadalajara",recordar museo pan nde bel mausoleo construir arquitecto manuel gomez ibarra levantar emblematica torre amarillo catedral guadalajara,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
