texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad,fuente,sentimiento,frame,subtopico,prompt,prompt_traducido,prompt_limpio
"📷 @isaac_jero
・・・
El Paseo de la Reforma es la avenida más importante y emblemática de la Ciudad de México. Originalmente, se llamó Paseo de la Emperatriz o Paseo del Emperador, ya que su trazo fue encargado por Maximiliano I de México durante el Segundo Imperio・・・
¿Qué es lo más bonito de Reforma para ti? ・・・
😉¡Visítalo! ... 😉
・・・
📍 Paseo de la Reforma ・・・ #MexicoCity #Loves_Mexico #mexico #vamosmexico #instagood #instaphoto #paseodelareforma","el paseo de la reforma es la avenida mas importante y emblematica de la ciudad de mexico originalmente se llamo paseo de la emperatriz o paseo del emperador ya que su trazo fue encargado por maximiliano i de mexico durante el segundo imperio
que es lo mas bonito de reforma para ti 
visitalo  

 paseo de la reforma  mexico city loves mexico mexico v amos mexico insta good insta photo paseo del are form a",avenida importante emblematico ciudad originalmente llamar emperatriz emperador trazo encargar maximiliano imperio bonito visitalo reforma city loves amo mexico good instar photo paseo are form,1,dmx,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,-1,,,
"🇲🇽 Así se vivió la Ciudad de México en estos días… 🇲🇽 😍 ¡Gracias por compartir tus imágenes! 😍

Fotógrafos 📱: @shooting_cm @laura.lomore @pam_hero @digaragui @carlosrt27 @anothertraveler_ @santiliciousss @paovirrueta @luisarriagaph @said_marreb @arantxahch @john_jonas @jessie_jimenez @pauu.hp @triitzu @isaacperezphoto @esdrascastillo ・・・
Sigue etiquetándonos en tus publicaciones😉
・・・","asi se vivio la ciudad de mexico en estos dias   gracias por compartir tus imagenes 

fotografos   lomore            hp    
sigue etiquetandonos en tus publicaciones",vivir ciudad mexico gracias compartir imagen fotografo lomore etiquetando yo publicación,0,foto,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,1,,,
"Este Viernes 29 de Junio a las 13:00 hrs., te invitamos a participar en un recorrido muy especial dentro del @campuscentral_unam ¿Te gustaría acompañarnos?

Regístrate en esta publicación con tu nombre completo y los detalles te los compartimos por inbox... 😉 ¡No te lo puedes perder! 😉","este viernes 29 de junio a las 1300 hrs te invitamos a participar en un recorrido muy especial dentro del  te gustaria acompanarnos

registrate en esta publicacion con tu nombre completo y los detalles te los compartimos por inbox  no te lo puedes perder",viernes junio hrs invitar participar recorrido especial gustariar acompanarno registratar publicacion nombre completo detalle compartir inbox perder,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"📱 @marco_davison ・・・
・・・
📍Biblioteca Vasconcelos ・・・
¿Sabías qué el libro más antiguo que guardan los estantes de la Vasconcelos tiene el título Novelas cortas, de Edmundo de Amicis, el cual fue publicado en España en 1900? ・・・ #MexicoCity #Loves_Mexico #SabíasQué #instagood #mexico_amazing","biblioteca vasconcelos 
sabias que el libro mas antiguo que guardan los estantes de la vasconcelos tiene el titulo novelas cortas de edmundo de amicis el cual fue publicado en espana en 1900  mexico city loves mexico sab as qu insta good mexico amazing",biblioteca vasconcelos sabio libro antiguo guardar estant vasconcelo titulo novela corto edmundo amicis publicar espana city loves sab instar good mexico amazing,2,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
🤩 ¡Así vivimos el #AmanecerMonumental en el @monumentoalarevolucion ! 🤗 ¡Anímate a participar en nuestras dinámicas! ♥️ ​¡Gracias! ​♥️😉,asi vivimos el a mane cer monumental en el    animate a participar en nuestras dinamicas  gracias,vivir mane cer monumental animate participar dinamica gracia,1,dmx,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,0,,,
"📱 ​@s​aid_marreb​ ​・・・
・・・
En el Bosque de Chapultepec se encuentra una obra que conmemora al Escuadrón 201 conocida como la ""Tribuna Monumental"". Gracias a su diseño en forma de hemiciclo recuerda a las gradas que los romanos construían dentro de los coliseos"".
・・・
😉 ¡Visítalo! ... 😉
・・・
📍Bosque de Chapultepec ・・・
#MexicoCity #Loves_Mexico #Chapultepec #VivaMéxico #BosquedeChapultepec #vivamexico🇲🇽 #instagood #photooftheday","aid_marreb 

en el bosque de chapultepec se encuentra una obra que conmemora al escuadron 201 conocida como la tribuna monumental gracias a su diseno en forma de hemiciclo recuerda a las gradas que los romanos construian dentro de los coliseos

 visitalo  

bosque de chapultepec 
mexico city loves mexico chap ul te pec viva mexico bosque de chap ul te pec viva mexico insta good photo of the day",aid marreb obra conmemorar escuadron conocido tribuna monumental gracias diseno forma hemiciclo recordar grada romano construiar coliseo visitalo chapultepec city loves bosque chap viva mexico instar good photo the day,2,dmx,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,0,,,
"Hoy fue la Marcha del Orgullo #LGBIT, donde estuvieron presentes muchos contingentes y se vivió un ambiente de fiesta celebraciones... Todo esto para celebrar su 40° Aniversario​ 🏳️‍🌈.
#Pride2018 #Orgullo2018 #LoveisLove","hoy fue la marcha del orgullo lg bit donde estuvieron presentes muchos contingentes y se vivio un ambiente de fiesta celebraciones todo esto para celebrar su 40 aniversario 
pride 2018 or gull o 2018 love is love",marcha orgullo bit presente contingente vivir ambiente fiesta celebración celebrar aniversario pride gull love,3,mexico,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"📷 @RecorridosConHistoria busca una forma diferente de disfrutar México y su historia, todo esto explicado desde la vida cotidiana de cada época. ・・・
Estos tours han sido creados por una historiadora del arte que ama 🇲🇽 para que tú también te enamores ♥️ mientras caminas alrededor de esta increíble ciudad 😉.
・・・
#MexicoCity #Loves_Mexico #Tours #RecorridosConHistoria #Instalike #love","busca una forma diferente de disfrutar mexico y su historia todo esto explicado desde la vida cotidiana de cada epoca 
estos tours han sido creados por una historiadora del arte que ama  para que tu tambien te enamores  mientras caminas alrededor de esta increible ciudad 

mexico city loves mexico tours re corr ido sc on historia insta like love",buscar forma disfrutar explicado vida cotidiano epoca tour crear historiadora arte amar enamor caminar increible ciudad city loves mexico tours corr ido historia instar like love,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,2,,,
"📷 @saulrw.fotografia ・・・
Uno de los máximos símbolos de la Ciudad de México y del país es el Ángel de la Independencia que se eleva majestuoso en medio del Paseo de la Reforma.
・・・
😉 ¡Visítalo! ... 😉
・・・
📍Paseo de la Reforma y Eje 2 PTE
・・・
#MexicoCity #Loves_Mexico #ÁngeldelaIndependencia #vamostodosalangel #vivamexico
 #instapic","fotografia 
uno de los maximos simbolos de la ciudad de mexico y del pais es el angel de la independencia que se eleva majestuoso en medio del paseo de la reforma

 visitalo  

paseo de la reforma y eje 2 pte

mexico city loves mexico angeldelaindependencia v amos todos al angel viva mexico
 insta pic",fotografia maximo simbolo ciudad pais independencia elevar majestuoso visitalo paseo reforma eje pte city loves angeldelaindependencia amo angel viva mexico instar pic,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,-1,,,
"La tendencia de los huertos urbanos está en crecimiento a nivel mundial, en nuestra ciudad esto está presente, @huertoromaverde es un espacio donde podrás descubrir de los beneficios de estos espacios. 🌱🌿☘️🍀 ・・・ ・・・ ・・・
Nuestro planeta 🌎 es hermoso mantenerlo limpio, verde y sano es una labor gigante, en la que todos podemos sumar. 👩🏼‍🌾👨🏼‍🌾💚 #instagood #mexicocity #mexico #huertourbano #huertocasero #greenisgood #planet #sustentable","la tendencia de los huertos urbanos esta en crecimiento a nivel mundial en nuestra ciudad esto esta presente  es un espacio donde podras descubrir de los beneficios de estos espacios    
nuestro planeta  es hermoso mantenerlo limpio verde y sano es una labor gigante en la que todos podemos sumar  insta good mexico city mexico hue r to urban o hue r to case ro green is good planet sus ten table",tendencia huerto urbano crecimiento nivel mundial ciudad presente descubrir beneficio espacio planeta hermoso mantener él limpio verde sano labor gigante sumar instar city mexico urban hue case green good planet tar table,3,mexico,CDMX_CORPUS_LIMPIO,post,NEU,OPORTUNIDAD,0,,,
"📷 @laurenbohill

El Auditorio Nacional es el principal recinto de espectáculos en el país. Se llevan a cabo conciertos, obras de teatro, danza y otros eventos de gran escala con intérpretes, ponentes y compañías nacionales e internacionales. Tiene capacidad para 10,000 espectadores.
・・・
El Auditorio Nacional no sólo es un espacio de música, sino de negocios, conferencias y encuentros internacionales de empresas transnacionales y mucho más. ¡Ven y disfruta de grandes eventos en el principal recinto de 🇲🇽 ! ・・・
📍 Av. Paseo de la Reforma 🗓 Lu- Sáb 10:00 - 19:00 hrs. 🕒 Dom 11:00 - 18:00 hrs.

#MexicoCity #AuditorioNacional #AuditorioMx #Auditorio #loves_mexico #instagood","el auditorio nacional es el principal recinto de espectaculos en el pais se llevan a cabo conciertos obras de teatro danza y otros eventos de gran escala con interpretes ponentes y companias nacionales e internacionales tiene capacidad para 10000 espectadores

el auditorio nacional no solo es un espacio de musica sino de negocios conferencias y encuentros internacionales de empresas transnacionales y mucho mas ven y disfruta de grandes eventos en el principal recinto de   
 av paseo de la reforma  lu sab 1000  1900 hrs  dom 1100  1800 hrs

mexico city auditorio nacional auditorio mx auditorio loves mexico insta good",espectaculo pais llevar cabo concierto obra teatro danza escala interpret ponent compania capacidad espectador espacio musica negocio conferencias encuentro internacional empresa transnacional ver disfrutar evento principal recinto paseo reforma sab dom hrs city nacional auditorio loves mexico instar good,3,mexico,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"📷 @frantz.perea ・・・
@autodromomexico fue construido en 1962, ese mismo año el circuito albergó su primer gran premio de Fórmula 1 🏎. En 1973, el Circuito Magdalena Mixhuca se denominó como Autódromo Hermanos Rodríguez, para honrar a los mejores pilotos mexicanos de automovilismo que corrieron #F1 en la década de los sesenta: Ricardo y Pedro Rodríguez de la Vega.

Actualmente es un lugar único no sólo para el deporte, sino para eventos masivos como conciertos y actividades al aire libre. ・・・
¡Disfruta de los diferentes eventos que el Autódromo Hermanos Rodríguez tiene para ti!
・・・
😉¡Visítalo!😉
・・・
📍Viaducto Río de la Piedad S/N, Col. Granjas México
・・・ #MexicoCity #Loves_Mexico #Fórmula1 #GranPremio #GPMéxico","perea 
 fue construido en 1962 ese mismo ano el circuito albergo su primer gran premio de formula 1  en 1973 el circuito magdalena mixhuca se denomino como autodromo hermanos rodriguez para honrar a los mejores pilotos mexicanos de automovilismo que corrieron f 1 en la decada de los sesenta ricardo y pedro rodriguez de la vega

actualmente es un lugar unico no solo para el deporte sino para eventos masivos como conciertos y actividades al aire libre 
disfruta de los diferentes eventos que el autodromo hermanos rodriguez tiene para ti

visitalo

viaducto rio de la piedad sn col granjas mexico
 mexico city loves mexico f r mula 1 gran premio gp m xico",perea construir ano albergo formula circuito magdalena mixhuca denomino honrar mejor piloto mexicano automovilismo correr decada sesenta ricardo pedro vega actualmente lugar unico deporte masivo concierto actividad aire libre disfruta evento autodromo hermano rodriguez visitalo viaducto rio piedad col granjas city loves mexico mula premio xico,1,dmx,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,0,,,
"@victorgzmz
・・・
La Fuente de Cibeles fue inaugurada en 1980. Se instaló en México como símbolo de hermandad entre la comunidad 🇪🇸 y 🇲🇽 y se encuentra en el❣de la colonia Roma.
・・・
📍Plaza Villa de Madrid, Col. Roma ・・・ #MexicoCity #Loves_Mexico #FuenteDeCibeles #LaRoma #ColoniaRoma","la fuente de cibeles fue inaugurada en 1980 se instalo en mexico como simbolo de hermandad entre la comunidad  y  y se encuentra en elde la colonia roma

plaza villa de madrid col roma  mexico city loves mexico fuente de cibeles la roma colonia roma",inaugurar instalo simbolo hermandad comunidad elde plaza villa madrid col city loves mexico fuente cibel colonia roma,4,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"📷@erniere
・・・
Esta obra resguarda los restos de los Niños Héroes y del Gral. Felipe Santiago Xicoténcatl. Sus autores son el escultor Ernesto Tamariz y el arquitecto Enrique Aragón. Rememora el acto de valentía de estos cadetes, así como de todos los que lucharon en el Castillo de Chapultepec. ・・・
En este recinto también se celebran actos cívicos y lo ofrendan con grandes arreglos florales.
・・・
😉¡Visítalo! ... 😉
・・・
📍Bosque de Chapultepec
🕑Ma - Do 8:00 a 17:00 hrs
・・・ #MexicoCity #Loves_Mexico #MonumentoNiñosHéroes #Chapultepec","esta obra resguarda los restos de los ninos heroes y del gral felipe santiago xicotencatl sus autores son el escultor ernesto tamariz y el arquitecto enrique aragon rememora el acto de valentia de estos cadetes asi como de todos los que lucharon en el castillo de chapultepec 
en este recinto tambien se celebran actos civicos y lo ofrendan con grandes arreglos florales

visitalo  

bosque de chapultepec
ma  do 800 a 1700 hrs
 mexico city loves mexico monument on i os h roes chap ul te pec",obra resguardar resto nino heroes gral felipe santiago xicotencatl autor escultor ernesto tamariz arquitecto enrique aragon rememorar valentia cadet luchar castillo recinto celebrar acto civico ofrendir arreglo floral visitalo bosque chapultepec hrs city loves mexico monument roes chap,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,-1,,,
